8.000000000000000000e+00,2.087891345360803029e-03,9.797614566354142479e-06,1.718397731801843076e+00,1.079548140095476505e+00,3.261331946873391452e-01
7.000000000000000000e+00,2.125412914723436020e-03,1.144992362242915918e-05,1.868164379483531201e+00,9.690895484213202238e-01,3.343974688100992410e-01
1.000000000000000000e+00,2.129270944047300350e-03,1.153132517221623933e-05,1.862267852975220794e+00,9.390427638748088945e-01,3.183838230695568150e-01
5.000000000000000000e+00,2.250263871017059002e-03,1.232445380987753880e-05,1.770947831795822935e+00,4.888122619882140363e-01,2.548265474318411883e-01
2.000000000000000000e+00,2.269630358358825165e-03,1.240822331560085302e-05,1.822562231757804962e+00,0.000000000000000000e+00,2.965587811718295441e-01
