2.000000000000000000e+00,2.269630358358825165e-03,1.240822331560085302e-05,1.822562231757804962e+00,0.000000000000000000e+00,2.965587811718295441e-01
5.000000000000000000e+00,2.250263871017059002e-03,1.232445380987753880e-05,1.770947831795822935e+00,4.888122619882140363e-01,2.548265474318411883e-01
